YEAR,OCCUPATION,AGE_GROUP,PERCENTILE,PERCENTILE_VALUE
2016,"Engineering Professionals, nfd",40-49 years,18,1593.614371118995
2016,"Engineering Professionals, nfd",40-49 years,19,1616.4975210398366
2016,"Engineering Professionals, nfd",40-49 years,20,1638.6187677059327
2016,"Engineering Professionals, nfd",40-49 years,21,1660.1451684740373
2016,"Engineering Professionals, nfd",40-49 years,22,1681.2199268714514
2016,"Engineering Professionals, nfd",40-49 years,23,1701.949145705875
2016,"Engineering Professionals, nfd",40-49 years,24,1722.4311194453203
2016,"Engineering Professionals, nfd",40-49 years,25,1742.7494788384681
2016,"Engineering Professionals, nfd",40-49 years,26,1762.9810547244922
2016,"Engineering Professionals, nfd",40-49 years,27,1783.1682587408568
2016,"Engineering Professionals, nfd",40-49 years,28,1803.3332714137894
2016,"Engineering Professionals, nfd",40-49 years,28,1823.4981818284678
2016,"Engineering Professionals, nfd",40-49 years,30,1843.6853203240933
2016,"Engineering Professionals, nfd",40-49 years,31,1863.9170436876475
2016,"Engineering Professionals, nfd",40-49 years,32,1884.2157378357826
2016,"Engineering Professionals, nfd",40-49 years,33,1904.604143635518
2016,"Engineering Professionals, nfd",40-49 years,34,1925.1087677825476
2016,"Engineering Professionals, nfd",40-49 years,35,1945.7583286697466
2016,"Engineering Professionals, nfd",40-49 years,36,1966.5776192805267
2016,"Engineering Professionals, nfd",40-49 years,37,1987.5859988593045
2016,"Engineering Professionals, nfd",40-49 years,38,2008.7701939304334
2016,"Engineering Professionals, nfd",40-49 years,39,2030.0256867262224
2016,"Engineering Professionals, nfd",40-49 years,40,2051.251111149354
2016,"Engineering Professionals, nfd",40-49 years,41,2072.452435570972
2016,"Engineering Professionals, nfd",40-49 years,42,2093.6712801388035
2016,"Engineering Professionals, nfd",40-49 years,43,2114.929463854521
2016,"Engineering Professionals, nfd",40-49 years,44,2136.235938766218
2016,"Engineering Professionals, nfd",40-49 years,45,2157.6039983752944
2016,"Engineering Professionals, nfd",40-49 years,46,2179.0523188151137
2016,"Engineering Professionals, nfd",40-49 years,47,2200.5996144428905
2016,"Engineering Professionals, nfd",40-49 years,48,2222.2640379026293
2016,"Engineering Professionals, nfd",40-49 years,49,2244.064269386015
2016,"Engineering Professionals, nfd",40-49 years,50,2266.0211236466366
2016,"Engineering Professionals, nfd",40-49 years,51,2288.156279460463
2016,"Engineering Professionals, nfd",40-49 years,52,2310.493656899905
2016,"Engineering Professionals, nfd",40-49 years,53,2333.0583542395816
2016,"Engineering Professionals, nfd",40-49 years,54,2355.878660762659
2016,"Engineering Professionals, nfd",40-49 years,55,2378.984861882744
2016,"Engineering Professionals, nfd",40-49 years,56,2402.4114742027173
2016,"Engineering Professionals, nfd",40-49 years,56,2426.196135293501
2016,"Engineering Professionals, nfd",40-49 years,57,2450.3824545591965
2016,"Engineering Professionals, nfd",40-49 years,59,2475.0188181839476
2016,"Engineering Professionals, nfd",40-49 years,60,2500.162608187347
2016,"Engineering Professionals, nfd",40-49 years,61,2525.8784860206124
2016,"Engineering Professionals, nfd",40-49 years,62,2552.2454566834413
2016,"Engineering Professionals, nfd",40-49 years,63,2579.35450801469
2016,"Engineering Professionals, nfd",40-49 years,64,2607.319941865633
2016,"Engineering Professionals, nfd",40-49 years,65,2636.2799390626064
2016,"Engineering Professionals, nfd",40-49 years,66,2666.4096772244807
2016,"Engineering Professionals, nfd",40-49 years,67,2697.9398871701337
2016,"Engineering Professionals, nfd",40-49 years,68,2731.1725742641856
2016,"Engineering Professionals, nfd",40-49 years,69,2766.529413654715
2016,"Engineering Professionals, nfd",40-49 years,70,2804.6445531853446
2016,"Engineering Professionals, nfd",40-49 years,71,2846.4751815974337
2016,"Engineering Professionals, nfd",40-49 years,72,2893.799789782947
2016,"Engineering Professionals, nfd",40-49 years,73,2950.0024319208574
2016,"Engineering Professionals, nfd",40-49 years,74,3024.3996792755097
2016,"Engineering Professionals, nfd",40-49 years,75,3107.2812196318437
2016,"Engineering Professionals, nfd",40-49 years,76,3192.408841100477
2016,"Engineering Professionals, nfd",40-49 years,77,3279.9320837078076
2016,"Engineering Professionals, nfd",40-49 years,78,3370.0300513152774
2016,"Engineering Professionals, nfd",40-49 years,79,3462.901309229644
2016,"Engineering Professionals, nfd",40-49 years,80,3558.7696907868194
2016,"Engineering Professionals, nfd",40-49 years,81,3657.889378907892
2016,"Engineering Professionals, nfd",40-49 years,82,3760.550907521945
2016,"Engineering Professionals, nfd",40-49 years,83,3867.088719402646
2016,"Engineering Professionals, nfd",40-49 years,84,3977.890830076904
2016,"Engineering Professionals, nfd",40-49 years,85,4093.4114095594114
2016,"Engineering Professionals, nfd",40-49 years,86,4214.187362140937
2016,"Engineering Professionals, nfd",40-49 years,87,4340.860536510184
2016,"Engineering Professionals, nfd",40-49 years,88,4474.208234047133
2016,"Engineering Professionals, nfd",40-49 years,89,4615.185916297005
2016,"Engineering Professionals, nfd",40-49 years,90,4764.988669912603
2016,"Engineering Professionals, nfd",40-49 years,91,4925.142527806019
2016,"Engineering Professionals, nfd",40-49 years,92,5097.645337845888
2016,"Engineering Professionals, nfd",40-49 years,93,5285.194018067063
2016,"Engineering Professionals, nfd",40-49 years,94,5491.572722499418
2016,"Engineering Professionals, nfd",40-49 years,95,5722.365309997788
2016,"Engineering Professionals, nfd",40-49 years,96,5986.395062939912
2016,"Engineering Professionals, nfd",40-49 years,97,6299.055436259065
2016,"Engineering Professionals, nfd",40-49 years,98,6691.796173326872
2016,"Engineering Professionals, nfd",40-49 years,99,7251.673375247013
2016,"Engineering Professionals, nfd",40-49 years,100,9405.701611328124
2016,"Engineering Professionals, nfd",30-39 years,0,0.0
2016,"Engineering Professionals, nfd",30-39 years,1,712.9368657086667
2016,"Engineering Professionals, nfd",30-39 years,2,851.8703072001716
2016,"Engineering Professionals, nfd",30-39 years,3,934.0236388570157
2016,"Engineering Professionals, nfd",30-39 years,4,995.4434723079625
2016,"Engineering Professionals, nfd",30-39 years,5,1045.964144242143
2016,"Engineering Professionals, nfd",30-39 years,6,1090.3740798600693
2016,"Engineering Professionals, nfd",30-39 years,7,1131.0862940808925
2016,"Engineering Professionals, nfd",30-39 years,8,1169.3120530916
2016,"Engineering Professionals, nfd",30-39 years,9,1205.83370645659
2016,"Engineering Professionals, nfd",30-39 years,10,1241.1910506866202
2016,"Engineering Professionals, nfd",30-39 years,11,1275.6021292736439
2016,"Engineering Professionals, nfd",30-39 years,12,1308.8361143090322
2016,"Engineering Professionals, nfd",30-39 years,13,1340.3518183245524
2016,"Engineering Professionals, nfd",30-39 years,14,1369.9350084975852
2016,"Engineering Professionals, nfd",30-39 years,15,1397.5484867487464
2016,"Engineering Professionals, nfd",30-39 years,16,1423.2820822080605
2016,"Engineering Professionals, nfd",30-39 years,17,1447.2619849574205
2016,"Engineering Professionals, nfd",30-39 years,18,1469.6407575569024
2016,"Engineering Professionals, nfd",30-39 years,19,1490.5908709839518
2016,"Engineering Professionals, nfd",30-39 years,20,1510.3104778490506
2016,"Engineering Professionals, nfd",30-39 years,21,1528.9979634596666
2016,"Engineering Professionals, nfd",30-39 years,22,1546.8435799336974
2016,"Engineering Professionals, nfd",30-39 years,23,1564.0350177937796
2016,"Engineering Professionals, nfd",30-39 years,24,1580.734125942958
2016,"Engineering Professionals, nfd",30-39 years,25,1597.0289050510785
2016,"Engineering Professionals, nfd",30-39 years,26,1612.9942486090586
2016,"Engineering Professionals, nfd",30-39 years,27,1628.7007783384354
2016,"Engineering Professionals, nfd",30-39 years,28,1644.2035431135166
2016,"Engineering Professionals, nfd",30-39 years,28,1659.5540441474982
2016,"Engineering Professionals, nfd",30-39 years,30,1674.8032003836897
2016,"Engineering Professionals, nfd",30-39 years,31,1689.9973604309614
2016,"Engineering Professionals, nfd",30-39 years,32,1705.1807151109435
2016,"Engineering Professionals, nfd",30-39 years,33,1720.3973101488173
2016,"Engineering Professionals, nfd",30-39 years,34,1735.687616663733
2016,"Engineering Professionals, nfd",30-39 years,35,1751.088208813947
2016,"Engineering Professionals, nfd",30-39 years,36,1766.6354247389997
2016,"Engineering Professionals, nfd",30-39 years,37,1782.3560993366066
2016,"Engineering Professionals, nfd",30-39 years,38,1798.2552295383387
2016,"Engineering Professionals, nfd",30-39 years,39,1814.3347564790351
2016,"Engineering Professionals, nfd",30-39 years,40,1830.5981060126144
2016,"Engineering Professionals, nfd",30-39 years,41,1847.0543552329534
2016,"Engineering Professionals, nfd",30-39 years,42,1863.7139255852908
2016,"Engineering Professionals, nfd",30-39 years,43,1880.5864601495093
2016,"Engineering Professionals, nfd",30-39 years,44,1897.6780448070776
2016,"Engineering Professionals, nfd",30-39 years,45,1914.9937498394006
2016,"Engineering Professionals, nfd",30-39 years,46,1932.5429578577882
2016,"Engineering Professionals, nfd",30-39 years,47,1950.3518755216096
2016,"Engineering Professionals, nfd",30-39 years,48,1968.450708065979
2016,"Engineering Professionals, nfd",30-39 years,49,1986.839243793031
2016,"Engineering Professionals, nfd",30-39 years,50,2005.4446999917354
2016,"Engineering Professionals, nfd",30-39 years,51,2024.1850819549459
2016,"Engineering Professionals, nfd",30-39 years,52,2043.0178505766721
2016,"Engineering Professionals, nfd",30-39 years,53,2061.944740439686
2016,"Engineering Professionals, nfd",30-39 years,54,2080.9706359376123
2016,"Engineering Professionals, nfd",30-39 years,55,2100.1066314642735
2016,"Engineering Professionals, nfd",30-39 years,56,2119.3667213244853
2016,"Engineering Professionals, nfd",30-39 years,56,2138.7648791568017
2016,"Engineering Professionals, nfd",30-39 years,57,2158.314984188532
2016,"Engineering Professionals, nfd",30-39 years,59,2178.031013099737
2016,"Engineering Professionals, nfd",30-39 years,60,2197.9288519500574
2016,"Engineering Professionals, nfd",30-39 years,61,2218.025983627343
2016,"Engineering Professionals, nfd",30-39 years,62,2238.340709015406
2016,"Engineering Professionals, nfd",30-39 years,63,2258.8940472347067
2016,"Engineering Professionals, nfd",30-39 years,64,2279.70781753578
2016,"Engineering Professionals, nfd",30-39 years,65,2300.8070656911023
2016,"Engineering Professionals, nfd",30-39 years,66,2322.2194601745
2016,"Engineering Professionals, nfd",30-39 years,67,2343.9752054601263
2016,"Engineering Professionals, nfd",30-39 years,68,2366.1100429050857
2016,"Engineering Professionals, nfd",30-39 years,69,2388.6620444137825
2016,"Engineering Professionals, nfd",30-39 years,70,2411.6778190885007
2016,"Engineering Professionals, nfd",30-39 years,71,2435.2079764686496
2016,"Engineering Professionals, nfd",30-39 years,72,2459.3148215542533
2016,"Engineering Professionals, nfd",30-39 years,73,2484.068735385847
2016,"Engineering Professionals, nfd",30-39 years,74,2509.5569415872474
2016,"Engineering Professionals, nfd",30-39 years,75,2535.881618294857
2016,"Engineering Professionals, nfd",30-39 years,76,2563.1738943430746
2016,"Engineering Professionals, nfd",30-39 years,77,2591.592230424385
2016,"Engineering Professionals, nfd",30-39 years,78,2621.348556328651
2016,"Engineering Professionals, nfd",30-39 years,79,2652.7139999982955
2016,"Engineering Professionals, nfd",30-39 years,80,2686.0817187344783
2016,"Engineering Professionals, nfd",30-39 years,81,2721.992742212616
2016,"Engineering Professionals, nfd",30-39 years,82,2761.2968894297846
2016,"Engineering Professionals, nfd",30-39 years,83,2805.535755768362
2016,"Engineering Professionals, nfd",30-39 years,84,2857.312482872458
2016,"Engineering Professionals, nfd",30-39 years,85,2924.95175394668
2016,"Engineering Professionals, nfd",30-39 years,86,3051.9090697426177
2016,"Engineering Professionals, nfd",30-39 years,87,3222.19557809014
2016,"Engineering Professionals, nfd",30-39 years,88,3401.373085243135
2016,"Engineering Professionals, nfd",30-39 years,89,3590.8030513362733
2016,"Engineering Professionals, nfd",30-39 years,90,3792.0911552472962
2016,"Engineering Professionals, nfd",30-39 years,91,4007.287915110741
2016,"Engineering Professionals, nfd",30-39 years,92,4239.077812350752
2016,"Engineering Professionals, nfd",30-39 years,93,4491.084659679445
2016,"Engineering Professionals, nfd",30-39 years,94,4768.393172096015
2016,"Engineering Professionals, nfd",30-39 years,95,5078.506317445676
2016,"Engineering Professionals, nfd",30-39 years,96,5433.279861298599
2016,"Engineering Professionals, nfd",30-39 years,97,5853.397744663823
2016,"Engineering Professionals, nfd",30-39 years,98,6381.118639159485
2016,"Engineering Professionals, nfd",30-39 years,99,7133.418761223364
2016,"Engineering Professionals, nfd",30-39 years,100,10027.759814453126
2016,"Engineering Professionals, nfd",20-29 years,0,0.0
2016,"Engineering Professionals, nfd",20-29 years,1,559.4428140140983
2016,"Engineering Professionals, nfd",20-29 years,2,625.8244744695926
2016,"Engineering Professionals, nfd",20-29 years,3,688.6162878744916
2016,"Engineering Professionals, nfd",20-29 years,4,745.0305314687207
2016,"Engineering Professionals, nfd",20-29 years,5,783.3122150316592
2016,"Engineering Professionals, nfd",20-29 years,6,811.2289624910824
2016,"Engineering Professionals, nfd",20-29 years,7,835.135524462044
2016,"Engineering Professionals, nfd",20-29 years,8,856.2177593801566
2016,"Engineering Professionals, nfd",20-29 years,9,875.3174493999338
2016,"Engineering Professionals, nfd",20-29 years,10,893.0098080698897
2016,"Engineering Professionals, nfd",20-29 years,11,909.5543434555779
2016,"Engineering Professionals, nfd",20-29 years,12,925.1922812110236
2016,"Engineering Professionals, nfd",20-29 years,13,940.1624799604175
2016,"Engineering Professionals, nfd",20-29 years,14,954.6229118347842
2016,"Engineering Professionals, nfd",20-29 years,15,968.632495894529
2016,"Engineering Professionals, nfd",20-29 years,16,982.2441040359481
2016,"Engineering Professionals, nfd",20-29 years,17,995.5106081553374
2016,"Engineering Professionals, nfd",20-29 years,18,1008.4838408486538
2016,"Engineering Professionals, nfd",20-29 years,19,1021.2006373880625
2016,"Engineering Professionals, nfd",20-29 years,20,1033.6865648641965
2016,"Engineering Professionals, nfd",20-29 years,21,1045.9669160571957
2016,"Engineering Professionals, nfd",20-29 years,22,1058.0669837472012
2016,"Engineering Professionals, nfd",20-29 years,23,1070.0120370417076
2016,"Engineering Professionals, nfd",20-29 years,24,1081.823676313223
2016,"Engineering Professionals, nfd",20-29 years,25,1093.51589696296
2016,"Engineering Professionals, nfd",20-29 years,26,1105.10174972916
2016,"Engineering Professionals, nfd",20-29 years,27,1116.5942853500649
2016,"Engineering Professionals, nfd",20-29 years,28,1128.0065545639159
2016,"Engineering Professionals, nfd",20-29 years,28,1139.3515660135013
2016,"Engineering Professionals, nfd",20-29 years,30,1150.6412084602766
2016,"Engineering Professionals, nfd",20-29 years,31,1161.886159410054
2016,"Engineering Professionals, nfd",20-29 years,32,1173.0970359630796
2016,"Engineering Professionals, nfd",20-29 years,33,1184.2844552195988
2016,"Engineering Professionals, nfd",20-29 years,34,1195.4590342798574
2016,"Engineering Professionals, nfd",20-29 years,35,1206.6313334384442
2016,"Engineering Professionals, nfd",20-29 years,36,1217.8107620084581
2016,"Engineering Professionals, nfd",20-29 years,37,1229.005658629279
2016,"Engineering Professionals, nfd",20-29 years,38,1240.2243212225271
2016,"Engineering Professionals, nfd",20-29 years,39,1251.4750477098225
2016,"Engineering Professionals, nfd",20-29 years,40,1262.7661360127859
2016,"Engineering Professionals, nfd",20-29 years,41,1274.1056875191534
2016,"Engineering Professionals, nfd",20-29 years,42,1285.4987064419681
